Sentiment,tweet
0,"@mileycyrus well, i am sad for you!! "
0,@MikeEsterman can't DJ on the beach when the sun is hiding behind the rain 
1,wellll if you drive you can get a full tank. But if i drive ill be losing gas... shelby 
1,@prateekgupta Oh yes! that's it.. I remember now  @brainstuck @crazytwism
1,@taylorswift13  No sleep can definitely make you crazy.  Hopefully you'll get a little cat nap before the Today show.  
0,"@lanafromoz oh no!  that SUCKS, and what a pain that they won't remove them.  feel better.  "
1,"w'ford tomorrow with sis. singin' the national anthem, holla! goodnight, fellow twitter-ers "
1,You NEED this ring  1950's Style Glam Ring with Upcycled Silver Rose Earring http://bit.ly/E8yUT
0,@LucyGuy1 indeed  Bye 
0,shampoo in your eye feels even worse when of the 'plus conditioner' variety.  owwee. 
1,going to go get some rest... Cya Tommorow 
0,Noone loves me today 
0,@PrincessSuperC damn cici both ur teams lost u ok princess...dont cry   lol there's alwayz next year!!!!
0,"Before you buy any cellphone like LG, please do a simple search if that phone can sync with your PC/Mac "
0,@cynicalvillain  I feel sick.. But Ill be ok....You?
0,"I only got a nibble out of my cookie before I tasted (smelled?) the PB, so @ericmblog ate my cookie "
0,Waited a day to see if I feel any better about Valve's surprising Left 4 Dead 2 announcement yesterday. I don't unfortunately 
0,I went salsa dancing tonight w friends. so much fun I highly recommend it. however its not smart 2 do if ur sick. now my whole body aches 
1,Wishes and kissed to Brandi 
1,"Promo Shoot Was Goooood Times, Looking Forward To Things Coming Up... x  "
1,@heathcrush you are welcome!!! 
1,This has to be one of the funniest things I have ever seen!!!!!   http://twitpic.com/6duyv
0,@mnm624 mine were low.  i dont know pa. you?
0,@rosalindphyllis Really sorry to hear about that  Sending you good karma
1,@Karmalaaa oh right i forgot about that!! lmaoo.. yes i think i will make up a few shirts for the show 
1,@abrowngirl hungry...sick...but otherwise not bad.  In fact I'm gonna go scrounge up some food. bbl 
1,@JackAllTimeLow you need company? 
1,@swaffette Coooool! Have a great opening hon  You're gonna be speaking with a french accent for a week again?
0,missing my friends 
1,"getting in the bath, waiting for my man to come home, relishing in the fact that i don't have to convince anyone that he loves me &lt;3 "
0,"Headache, sick, tired how nice "
0,a whole block of chocolate not goooood for me 
0,seattle+ baseball + tall boy modelos = hurting in the morning  ...and off to Habitat for Humanity
0,Behringer fun spoiled again 
0,"Is bored, no-one else is watching me "
0,IN MY HAUSE ALONE!!! 
1,Not enough prawns EAT.! There has to be more flavour. Never mind. Drink is good 
0,Tweeting from Napa: checking in on #ttl (can't find the wines here !!! 
1,@Ericka05 Thanks :-D I think I'm starting to figure it out now  Just took me a bit of getting used to!
1,@mandysaturn13 @_Bella_Cullen13 posted and its good 
1,today kino with clara  good luck guys ;)
1,I love Nick Carter ?. I love chocolate. I love pink ?  I love the sound of pianos and guitars. I love that I came forth to this planet. 
1,"The sun is shining, and soon ill be off to karro's with negar  so much funness"
1,"Btw, Kennedy gets worst timing of the year award. I was just in SC yesterday!!!!  SOOOOOO EXCITED!"
0,@alexiskn I think that's where it started.  I'm a corporate whore :'(
1,@BuckyBug I know  haha thats because I live on them hehe.
0,forgot to eat dinner again. audits suck! literally. they suck the life out of poor me. 
0,"sore throat, runny nose, sneezes  dunno if i'm getting sick or if it's allergies. praying for the latter....."
1,hi everybody...wishing you a blessed evening..how's everyone doing? 
0,@Dannymcfly say happy birthday nanda to @nanda_marinho please 
1,@AlohaZen is this reform something u r watching closely? 
1,YAY LEVEL NINE on moshimonsters.  best week of my life.
1,Mimi is cancer free!!!!!!!!!!!  
0,@Devcon_Allspark Congrats on your speedy recovery! If only mine was working. I have a powerful urge to play bass on Girls on Film. 
1,what for a funny day. never had so much fun at work. thx to my collegue 
0,betty crocker's  cornbread really sucks...despite all the honey i added 
0,@Jayrre I miss u  &lt;3 | back from date *_* Dawid *_*
0,@MichaelWayneDBE  can't 
1,@ykesha2001 Thank U thank U..I appreciate it alot  U be safe out there 2
0,omg im so confused i hate being in a love triangle 
1,"@iamrehman Hey!!  What are you using, PC or MAC?"
0,Last night I was stapling booklets while watching Star Trek cartoons and didn't realize I was half an inch or so off.  
1,just signed up for tweet... 
0,Insomniaaaaaaa..... all night trying to get a sleep... no luck... and now have to work 
0,In bed alone...yet again  I need a new someone to sleep with
0,@THEREALJMAC hmm quite lame it is!    Trying to find a movie. Def not working 
0,@LucyGuy1 absolutely nuthin  again
1,@give_me_a_latte that was quick 
0,Boringly   Write to me!!!
1,@erwinthegreat hey happy birthday! 
0,"@ArnoudB Don't worry, there's always something to do, just in order to finish this (*&amp;$(%# magazine I need material to do layout... "
0,I'm sooo lonely now 
0,@fitnessbox I just KNOW they're going to jam it and stay up... 
1,@NormGregory You're wacky. In a good way. 
1,tree planting in the AM 
1,@stevescissors I LoVe YoU 
1,@BozzJulian Glï¿½ckskind! 
0,@dbo4lyf that you've never been lol...i can't breathe through my nose 
1,"@FlopOfThePops LOL only coz you spammed up every forum &amp; stole members weve stolen 0 members from other forums, started from scratch "
1,"@TheMacMommy Running Leopard, Ubuntu 7.04 and Ubuntu Studio 8.10. I recently set up my dads PC to dual boot XP &amp; Linux too.  having fun "
0,"hey kid with the acne, slow your roll. oh and i think i have a fever, great "
0,Oh and my MSN still isnt working. 
1,"DaNgZz! tht halftime story blows cuz it really touchD my heart, but... Lakers need to Close it OUT 2noche!! period. "
0,kris and adam nominated under same category 
0,@sapphire_city i only have one friend now and me and him sometimes fight 
0,@liqhtbRight it doesn't........ so i AM ugly!  lol
1,"@sargedunn1 LOL, well we are expecting mostly sunny and 70 today &amp; tomorrow. I'm saying my prayers...we need it for mental health "
1,@aaronazz I totally agree. I also love Tom he seems lovely 
1,#DMCwmnSHOW This is Julian from the DMC Twitter booth here! awesome day today...we've had over 2-3 dozen people TWEET with us today!! 
0,My fringe is just not doing what it's supposed to today  .....
1,Yay for Final Destination 4 being in 3D and Saw VI not being the last. 
1,"@katieface well jeez, you're nice, aren't you? "
0,"@drsteventucker bah they really do grab everything they can get, clocks up "
1,wants summer 
1,Heading to bed soon. Need to save my pinoy pride energy for the parade and festival tomorrow. 
1,@ddlovato the name of your album is.......???? 
1,Left my apartment door unlocked... Good thing my fabulous baby brother was willing to check the place for bad guys 
1,I hope the weather stays nice this week 
0,just got back from the pool...AGAIN. now doing some homework for the job. yuck. 
0,lee yongdae won = i'm so happy fu haifeng lost = i'm so sad SERIOUSLY 
0,I'm so confused as to what to drink in Nashville. They don't have Premium 
1,"@LittleFletcher happy #juddday, carrie "
1,@folklaura Thaaaaaaaaank  I have your shades!
1,i like how Spy Master tells you who unfollows you 
1,in reply to her october 13th tweet. yes ï¿½30 a week alg is most definitely worth it 
0,"I know this is kind of weird, but like I think my right arm muscle is bigger than my left "
1,"@angeliquebirky perfect  On the other hand, I don't think what you wrote is true. I just have a shitload of stuff to do "
0,eww... three more minutes. didnt study for my tests.  theyre pretty dang hard this time.
0,@WesTheAlchemist Today = bad day for the Red Sox 
1,@LetsGetThisGirl I would SO be doing what you are doing if I could! I bet it will be worth it 
1,@angelinaluvsjoe thats okay  Yeah I'm pretty good thanks. So glad it's the weekend  And you? x
0,home from work. head is hurting. 
0,@reactor88 w00t for SDCC. To bad my Wife and I will not be there this year 
1,"@ChrisandCal thanks mate, may talk about that in the next Podcast "
0,@MKJHMorgan How was UP? I can't wait to see it. My nephew turns 8 on Sunday and his party is going to see Night at the Museum inside. 
1,Do. We. Really. Need. Another. Social. Network. FIGHT BACK! Say NO to Tagged.com! 
0,chillin with Olive then cvs 6 to 10 
1,rainy sunday... LAZY day 
0,@judi_louise idk what i'm doing 
0,Someone tell Sulka to read the uservoice emails  Can't get into beta still
0,@Liteskinpoppin Awwwwwww mannnnnnn!!!!!! Boooooooo!!!! U lol jk.. I was really had my taste buds set for that ..... 
0,40mins late to work  &lt;/life&gt;
1,Blaring musica real loud as ya'll know I won't be able to do that when Baby Salazar comes! 
0,"i have not been a good stalker lately, i blame my wak laptop "
1,@LuvOrHate I don't actually hate her.. i love her muchly 
0,@BrittGoosie yeah....  well hopefully she'll only stick to one kind and then get OVER the whole drug scene 
0,doesn't feel good. 
0,Goodbye wsu for three monthss goodbye laural forever 
1,had a total blast at @chasepattison and Catherine's  wedding last night ! such nice people and they all LOVED the photo booth! 
1,"sun shining, listening to awesome music... what better way to start the day! "
1,Planning tomorrow's special breakfast Ima cook for mom  she's gona get so happy 
1,@keithdsouza ugggh... probably going to Canada embassy - rest is mystery  :-|
1,@AshBenzo Ashleeeey i finally got a twitter haha its ShyShy 
0,urghh exams 
0,already lost important keys 
1,@Phyneprint How come a tweet can only be 140 sings and your follow friday video lasts 5.18 minutes!  Liked it though! 
0,@drumstickboy I also used to be close with adiel and sabby. But now they changed alot. I like when we were in sec 1. 
0,is shocked. I think I'm gonna be sick.  
0,feels slightly ill. Guess i shouldnt have eaten Mc Ds after all. 
1,@terrygresham wow. ur dentist has a twitter account? how 2.0 of them 
1,@lovebscottcom I think you are awesome!!! I was trying to get down to Miami when you were there. Thanks for folowing me 
0,"so the party is very hard to find, i heard.  gay!"
1,"@thelastressort you're not nana'ing, you're caring in a hands on practical way, and thanks Steph.. "
1,"@JeffGignac I go to Oasis, that's at Bathurst and Front "
0,Hate my life now without my maid  mina come back!  - http://tweet.sg
0,4 hour phone conversation with val&lt;3hah woow im gonna miss herr 
0,waiting for my car to be out of the shoppp  BORED !
1,"@badgergravling brill, thank you  *mwah*"
1,i'm baaack  8km wuhuu soon i'll finally run 10 
1,i feel like eating a Lydolf ice cream.. it's really long time ago since i eat one .. and it's the best ice cream i the world. 
1,@anniesalness My pleasure  Look forward to your tweets. Love your work !
1,"best friends, upbeat music and fmylife always make me feel better "
1,@jdenkmire I'll come see ya'll when I'm not playing Mommy and can party it up!  
1,"@Dutchrudder Now, my back is so bad it's hard to sit long periods. I don't know how well I'd ride now, tho I think about it. "
1,"Had great time at Six Flags, New England "
1,@hannday alright. See you tmrw 
1,@bigcrustyape The instant back to my Diana+ came yesterday. Silly fun. Shame I have no idea what I am doing 
1,I hate to speak french. I can't. English is much better. 
0,I want ice cream Im out 
0,Preparing for a hectic week ahead. The weekend's over 
1,"Sooooo, having nothing to do on a sat has forced me to try this whole twitter thing out for the first time...so hello twitter world "
1,Watching Family Guy. I LOVE this show! 
0,"What a day Danny got eliminated, mavs got eliminated   What a day"
1,Some delumpcious ass meal! 
0,@FitTreasures no  got sick
1,pool party at my house  &amp; bbq before tha lakers win tha series today
1,@148Apps Deffinately! Late is much better than never 
1,@STFUmuggle Hey Mary 
0,@Duckie_Brown I can't sleep!  Why your not sleeping?  Your Bed looks soooo comfortable I would be jumping on it right about now!
1,"@boomerjack Thank you, Dear! TGIF and all that. "
1,had a goood day yesterday 
0,My ipod jus died out on me   wut am I gonna do for an hour and a half....
0,i want the polaroid pogo 
